nodeName	Pagerank
ITSN2	1.7660448279889748e-05
JAK2	0.0007011089182175569
JUP	0.0003134344554551475
KALRN	0.00010706435185489317
KDR	0.0002677783801012396
KIAA0142	4.0879953188696294e-05
KIF18A	0.00020051700264594994
KIF2A	0.00021082992583464134
KIF2B	0.00020051700264594994
KIF2C	0.000216917849986539
KIF5A	0.00019351829981441944
KLC1	0.0002189811796133061
KLC2	0.0001720630794963324
KNL1	0.00014842088166741612
KNTC1	0.0001281010141369411
KTN1	3.4035669400378066e-05
LAMA3	0.00017019270212777652
LAMA5	0.0001293355514294982
LAMC1	0.00015843736157345958
LAMC2	0.0001515997829419451
LAT	0.00028795953760414676
LCK	0.00039969368740642433
LCP2	0.0002932379071156885
LIMK2	3.7931345205978426e-05
LRRK2	0.0002221828804899237
MAD1L1	0.0001540421723251547
MAD2L1	0.00025690973574576123
MAGI1	6.72775990457353e-05
MAP2K3	0.00016467614580455142
MAP2K6	0.00019242394187360368
MAP3K1	0.00023675341997130307
MAP3K11	8.575891933261981e-05
MAP3K4	0.00011129782513027864
MAP3K5	0.00018674897933466028
MAP3K9	2.2003515270977015e-05
MAPK10	0.00042449797456960847
MAPK11	0.0005924959623508114
MAPK12	0.00047121571615709926
MAPK13	0.0004573875973484544
MAPK14	0.0007174549326236521
MAPK8	0.0006115352322476279
MAPK9	0.0004622026313672666
MAPRE1	0.0002821989883735928
MARK4	0.0001415013832901896
MCF2	3.545767165013092e-05
MCF2L	2.7153517701341735e-05
MEN1	9.485835918345429e-05
MET	0.0003821134077525989
MIS12	0.0001281010141369411
MTOR	0.00035248841776061606
MUSK	5.832199156941765e-05
NCK1	0.0002913011606857247
NCK2	0.00017936652497930534
NCKIPSD	4.246689162874013e-05
NDC80	0.0001326085915271512
NDE1	0.00024894400683842454
NDEL1	0.00017303339639882724
NEK6	8.277272111108458e-05
NF2	0.00010192476588591682
NFATC2	0.00023583492751848967
NGEF	7.129643069010857e-05
NGFR	0.0003151358581135147
NME1	6.723939027315747e-05
NOD1	8.963014148594718e-05
NSL1	0.0001281010141369411
NTN1	9.086665544559871e-05
NTRK2	0.0002339818417581337
NUDC	0.0001281010141369411
NUF2	0.0001352440932111187
NUP107	0.0002642402143117793
NUP133	0.0002592485598218325
NUP160	0.0002592485598218325
NUP37	0.0002592485598218325
NUP43	0.0002592485598218325
NUP85	0.00026104969627477467
NUP98	0.00027908549059358853
OPHN1	1.6899412858382734e-05
PAFAH1B1	0.0003392096289770709
PAK1	0.00031961987330613714
PAK2	0.00028991063624247786
PAK3	0.0001644366564645445
PAK4	0.00012963326926843048
PAK5	9.701847994167325e-05
PAK6	0.00011479640518298005
PARD6A	0.0001239450806992756
PARD6B	5.7359654099158264e-05
PARD6G	5.415293490239322e-05
PIK3CA	0.0009302995242985224
PIK3CA VARIANT PROTEIN	0.0003824752152275768
PIK3CB	0.0006598349510022894
PIK3CD	0.0005102368519957611
PIK3R1	0.0009406421954863742
PIK3R2	0.0006051683482566093
PIK3R3	0.00042130454481356736
PLCG1	0.0007133362407397697
PLD1	8.142539598196906e-05
PLEKHG1	1.4475596881927062e-05
PLEKHG3	1.658327675141493e-05
PLEKHG4	1.4475596881927062e-05
PLEKHG4B	2.010988446952075e-05
PLK1	0.0005505953683362677
PMF1	0.00018982530110465412
POTEKP	0.0002672220440405928
PPP1CC	0.00044916877254001244
PRKCA	0.0006133091428904842
PRKCE	0.0003509931346624632
PRKCG	0.00042005413770102886
PRKCI	0.000263607891912531
PRKCZ	0.00040480420136536723
PTEN	0.00029764544691255755
PTK2	0.0006221005844216981
PXN	0.00033485817050765904
RAB1A	0.00015068645973399425
RAC1	0.0012752958317447005
RAC2	0.0004924589931007714
RAC3	0.0003847989795102733
RACGAP1	0.0001277068538493018
RALBP1	4.528509036148214e-05
RANBP2	0.0002679972126011767
RANGAP1	0.00017554969566687144
RAP1A	0.00027950012589922444
RAP1B	0.00022768591510597232
RASGRF1	0.0001597239695879371
RCC2	0.00013339906627113333
RHOJ	0.00011625576225852535
ROBO1	0.00012757700022041386
ROCK1	0.00018784829995217744
ROCK2	0.00014749751741472425
RPS27	0.00034814180483715704
RPS27A	0.0015560982021074572
RPS6KB1	0.0002046546391817448
S1PR4	0.00011049863406087698
SCRIB	5.635862980971708e-05
SEC13	0.0004507001015296719
SEH1L	0.0003341564771255129
SEPTIN2	0.0001848981324587042
SGO1	0.00014200963747891478
SGO2	0.0001281010141369411
SH3GL2	0.0002926527106490701
SH3KBP1	0.00022591318684766736
SKA1	0.0001281010141369411
SKA2	0.0001281010141369411
SLIT2	8.012565864877298e-05
SPAG9	5.081793675927926e-05
SPATA13	2.5552029571970363e-05
SPC24	0.0001281010141369411
SPC25	0.0001305856004528594
SPDL1	0.0001281010141369411
SRC	0.0009046336685113504
SRGAP1	2.6044532635982822e-05
SRGAP2	6.995800865094506e-05
SRGAP3	2.7449044963224168e-05
SYDE1	3.353166505184736e-05
SYDE2	1.862903230970455e-05
TAOK1	0.00014558861825055905
TGFA	0.00026523279461346114
TIAM1	0.00014712220763510672
TNFAIP8	6.277796943912896e-05
TNK2	4.4343601799317145e-05
TRIO	8.708836047522736e-05
TUBA1A	0.00025391100352160223
TUBA1B	0.00014378745480108027
TUBA1C	0.00013054489688733276
TUBA3D	0.0001346342939024317
TUBA3E	0.00011929617768803955
TUBA4A	0.00025647746439207874
TUBA8	0.00011791500027364627
TUBAL3	0.00011791500027364627
UBA52	0.0015154650691630214
UBB	0.0013959934033090913
UBC	0.0014078106192575571
UNC119	4.099172424084369e-05
VASP	0.0001129252144613415
VAV1	0.00033551896090007656
VAV2	0.0002555632292029503
VAV3	0.0002474726103433178
VEGFA	0.00028314878743675837
WAS	0.00012279023818693218
WASL	0.0002767156906314531
WHAMM	4.061905496570725e-05
WIPF1	4.778425174569257e-05
WIPF2	4.096442598107184e-05
WIPF3	3.8497757079767964e-05
XPO1	0.00027555366478159674
YES1	0.0003418001158767584
ZW10	0.0001828265821011321
ZWILCH	0.0001281010141369411
ZWINT	0.00013768995828876171
ARHGEF18	6.16067133160545e-05
CDH5	0.00016469913713723983
CGN	5.374940996475682e-05
CLDN1	4.4182593882750884e-05
CLDN10	3.0153921531283242e-05
CLDN11	4.8953351918868115e-05
CLDN14	3.0153921531283242e-05
CLDN15	3.0153921531283242e-05
CLDN16	3.0153921531283242e-05
CLDN17	3.0153921531283242e-05
CLDN18	3.0153921531283242e-05
CLDN19	3.0153921531283242e-05
CLDN2	3.2313030677262e-05
CLDN20	3.0153921531283242e-05
CLDN22	3.0153921531283242e-05
CLDN23	3.0153921531283242e-05
CLDN24	3.0153921531283242e-05
CLDN25	3.0153921531283242e-05
CLDN3	3.3923333370482383e-05
CLDN34	3.0153921531283242e-05
CLDN4	3.0153921531283242e-05
CLDN5	4.08589132015546e-05
CLDN6	3.0153921531283242e-05
CLDN7	3.0153921531283242e-05
CLDN8	3.0153921531283242e-05
CLDN9	3.0153921531283242e-05
CTSG	0.00014058120429065603
F11R	9.892842304686138e-05
F2	0.0002915378391694342
FKBP1A	0.00014274360914921994
GSK3B	0.0004553982270196545
GZMA	6.949936114082493e-05
JAM2	3.456771482307039e-05
JAM3	3.6473268793228995e-05
NECTIN1	9.079897208274391e-05
NECTIN2	5.991508388351828e-05
NECTIN3	7.665480722903129e-05
NECTIN4	2.7063052373214826e-05
OCLN	4.9274142310282756e-05
PDK1	9.895550630594486e-05
PLG	0.0001856866582483339
PRSS1	6.040847814954315e-05
PRSS2	6.0737562929139675e-05
PRSS3	6.247438598816336e-05
RHOA	0.001010909815093702
SFN	0.00021010199160081738
SMURF1	0.00012128520189292545
STK11	0.00017141736213429582
TGFB1	0.0004183518208621109
TGFBR1	0.0003856846444470789
TGFBR2	0.0002928459175650466
YWHAB	0.00029676355689874605
YWHAE	0.0004028168515360088
YWHAE/FAM22A FUSION	3.258929501727441e-05
YWHAE/FAM22B FUSION	3.258929501727441e-05
YWHAG	0.000340121013745578
YWHAH	0.0002203331688383922
YWHAQ	0.00021397867153384495
YWHAZ	0.00033533156832039
STAT1	0.003552173188896031
MDM2	0.0002811588252176061
RB1	0.0003956148146762011
ERBB2	0.0004327814115360632
JUN	0.0016433301163615787
USF2	0.0004206922497814314
GATA2	0.0004773579246546261
ABI1	8.939294530364576e-05
ABI2	4.7425796099617056e-05
ADAM15	3.6742184242973507e-05
ATF3	0.0002645025848516384
ATM	0.00033573252464715823
BCL3	0.00030529406495760555
BLK	0.0002048097095479986
BRF2	5.315432831687195e-05
BRK1	6.073031187450163e-05
BTK	0.0003116866183862619
CABLES1	5.0832484300245215e-05
CABLES2	2.7771060646396978e-05
CAP1	3.353118449971259e-05
CAP2	3.057694372847502e-05
CBFB	0.00021745884445902085
CCNA2	9.439042176156713e-05
CD2AP	5.6299658443767186e-05
CD55	0.00013560655763571668
CDK2	0.0004364803383172924
CDK5	0.00021198869597987622
CRK	0.00043106610251415387
CRKL	0.00033917029715809573
CSF1R	0.00018016431703201036
CYFIP1	8.608333750722195e-05
CYFIP2	8.577837822722225e-05
DAPK1	7.15654557174155e-05
DOK1	9.002939734232662e-05
DOK2	7.636448849859702e-05
EPHA1	8.930869275515172e-05
EPHA2	0.00020389982383987648
EPHA3	8.033490739860239e-05
EPHA4	8.381063620583754e-05
EPHA5	7.198613438831531e-05
EPHA6	7.198613438831531e-05
EPHA7	7.479367754060237e-05
EPHA8	6.278169381041498e-05
EPHB1	0.0001429800167491528
EPHB2 VARIANT PROTEIN	2.2708418670852276e-05
EPHB4	0.00010072365957948332
EPHB6	9.927189170748062e-05
ERBB3	0.0003691577340066284
ERBB4	0.0003651034041949191
FGR	0.00026251871321819554
FLT3	0.00019347427826433864
FOSL1	0.0002526876966393534
FYB1	6.842444292236965e-05
GTF2F1	0.0003348450531256837
HCK	0.0003251411624192295
HDAC2	0.0007443067187772108
INPPL1	7.830963781596453e-05
IRF1	0.00014256458517595232
JAK1	0.00040280215734993913
KIT	0.0002664962011053984
LRP8	9.869105216933335e-05
LYN	0.00048086101901151764
MYC	0.00146692901176182
NCKAP1	7.456093236898675e-05
NCKAP1L	6.479814014226979e-05
NELFE	0.00010082073095520851
NOTCH3	0.00025232332224726163
NR2C2	5.1732918996263974e-05
NRF1	0.00024584270152631037
NRP1	0.00013170645922735817
NTRK1	0.0002487069664677328
NTRK3	0.0001167438019098949
PACSIN1	4.7440494485325224e-05
PDGFB	0.000323302040593987
PDGFRA	0.00039915936426929366
PDGFRB	0.00044981181525378646
PRDX1	4.779278295464108e-05
PRKCD	0.00027676393375772324
PRKD1	0.00013257429166729112
PSTPIP1	3.4518766853078255e-05
PTPN1	0.0001616862399294922
PTPN4	2.9876086175685487e-05
RAD52	7.608367437444018e-05
RELN	0.00010799751398574869
RET	0.00017540573334891117
RIN1	5.1559374889042836e-05
ROBO2	6.872301733285013e-05
ROS1	1.7521850567752787e-05
RUNX1	0.0002079767169522641
RUNX2	0.0002164661496066474
SH3BP1	1.8820633258519522e-05
SH3BP2	4.7558515793150196e-05
SHC1	0.0006576619967407519
SHC2	9.545893017280676e-05
SHC3	0.00020084713810979653
SHC4	9.782390150800182e-05
SIRT6	4.4747810662294166e-05
SLIT1	3.7247278555520634e-05
SMARCA4	0.0002871412244599511
SMARCB1	0.00024751461078066883
SMC3	0.00028699899722226625
SNCA	0.00031704599488090787
SORBS3	7.434927552581456e-05
SOS1	0.000559788724457198
STAT2	0.0030188404014053405
STAT5A	0.00047813365092755545
STAT5B	0.0004065382271265756
SYK	0.0005050648356966845
TERT	0.00014188758839513713
TP63	0.00011539890555813259
TP73	0.00019575158743485356
TRIM28	0.00018739296012119117
TWIST1	6.309551521978148e-05
WASF2	7.22273799973312e-05
WWTR1	0.0002000730721201626
YAP1	0.0002623090644859223
ZNF263	0.00034402651975440536
ZNF274	0.00017117630059428944
FOS	0.0011806573901089544
PAX5	0.00037632379778242234
MMP1	0.0001503397299440621
MMP13	0.00010534880106386277
MMP2	0.00022549215608145884
CASP3	0.00034582575900182267
AP2A1	0.0003135757175300043
AP2A2	0.00032012799462729217
CLTA	0.0004178918237293783
CLTB	0.0003564082474612176
HIP1	0.0001952531688880599
CTCF	0.0013926331793284123
EGR1	0.000931374697187237
MMP12	7.154702439421551e-05
MMP7	0.00012167566281240615
MMP9	0.0001870063093799751
ACTN1	0.00023564271546286473
ACTN3	0.00024349010618775083
ADAM17	0.0001465170588895652
AFDN	0.00016295132738273336
CDH3	0.00018898686543500194
CFL1	6.766159151222657e-05
GSN	0.0001248701849697837
IFT57	0.00011044492948477197
MMP14	0.0001310076505819094
MMP15	7.068219358070806e-05
MMP16	4.920867998998535e-05
MMP19	5.6050097344030115e-05
MMP20	4.468506341261894e-05
MMP21	3.8870138980587386e-05
MMP23B	3.8870138980587386e-05
MMP24	4.9519240924167374e-05
MMP25	4.9473205713482265e-05
MMP27	3.8870138980587386e-05
MMP28	4.151454520375898e-05
MMP8	6.018485688129417e-05
MRTFA	6.0898341432823636e-05
MYH1	3.0036631227455852e-05
MYH10	8.172592076068117e-05
MYH11	0.00010093481795709993
MYH13	3.0036631227455852e-05
MYH2	0.00014024621781621142
MYH3	9.898182666271169e-05
MYH4	3.0036631227455852e-05
MYH6	0.00010708182612705977
MYH7	4.7698367372479405e-05
MYH7B	3.0036631227455852e-05
MYH8	9.352857139987149e-05
MYH9	0.00022060033273016202
MYL1	7.793286173717611e-05
RHOG	0.0001861314598010915
RHOQ	0.00019300967851151884
UTRN	5.660703380257426e-05
CALD1	7.058705878959425e-05
CNN1	2.7553993847269983e-05
CNN2	1.7529314042455873e-05
EDNRA	0.0001012427801164968
ITGA1	0.0002621376819824194
ITGB5	0.00031068090328815903
LMOD1	5.668819644395203e-05
MYH14	7.241385407038558e-05
MYL10	9.17103118364317e-05
MYL12A	0.00012083621424954892
MYL12B	0.00011350166196146581
MYL5	9.17103118364317e-05
MYL6	0.00010869448313156934
MYL6B	9.004464996613063e-05
MYL7	9.17103118364317e-05
MYL9	0.00012055200642342345
MYLPF	9.956806954871769e-05
SMAD2	0.00039951882356532853
SMAD3	0.0004808978399624053
SMAD4	0.0005261743809560761
SORBS1	0.00010378730715253583
TAGLN	2.048151493090226e-05
TLN1	0.0002330226274874764
TPM1	0.00012336016255024395
TPM2	0.00011281689918671361
TPM3	0.00011586364913825195
TPM4	0.00011087400084129213
VCL	0.00027688635021646505
RELA	0.0008498559800425835
CASP6	7.81616839110207e-05
CASP7	0.00012446761176337128
CTTN	0.00022325112089611847
HSPA8	0.0005842729529507659
ETS1	0.00046818379590484886
EZR	0.0001999119031129351
RDX	0.00015272680328858487
FLNA	0.0002242338923355441
ACTL6A	0.00019246379719506173
ACTL6B	6.884117253757047e-05
ACTN2	0.00028441567734465464
ACTN4	0.00018785092941896864
ACTR3B	5.427054071969316e-05
ACTR3C	5.427054071969316e-05
ACTR5	6.014129786406342e-05
ACTR8	6.014129786406342e-05
AHNAK	2.674614154432234e-05
AHNAK2	2.674614154432234e-05
ARHGAP10	4.7206242860201074e-05
ARID1A	0.0001223465552814024
ARID1B	5.8260924952465424e-05
ARID2	5.2943694627197746e-05
ARPC5L	6.382440837841412e-05
ATF2	0.00047017921595888254
B2M	0.00025063484552701213
BAZ1B	0.00010568697112382794
BCLAF1	0.00016031553742593905
BRD7	7.575455822607294e-05
BRD8	5.574118757038596e-05
CCNT2	0.0002654568758751196
CCT2	0.0001315074309669846
CCT3	0.00013126158534791817
CCT4	0.00013215180997747
CCT5	0.00013460841661087542
CCT6A	9.671436921610834e-05
CCT7	0.00010319692619326029
CCT8	0.0001331280861555169
CDK5R2	2.1196876445927842e-05
CETN2	0.00024769108227073045
CFL2	4.722523360323647e-05
COL10A1	0.00012672079477077646
COL11A1	0.0001475353076195094
COL11A2	0.00013030608958996886
COL12A1	0.000136302144720479
COL13A1	0.00010507800183772839
COL14A1	0.0001189212707101658
COL15A1	0.00012445985504147593
COL16A1	0.00011410086755741944
COL17A1	0.00012757962415108783
COL19A1	0.00010507800183772839
COL1A1	0.0002024996932716542
COL1A2	0.0001920903396284832
COL2A1	0.00014672861017561023
COL3A1	0.0001719217419755372
COL4A1	0.0001533472815525458
COL4A2	0.00016727327055352772
COL4A3	0.00014094229046597017
COL4A4	0.0001431491913926406
COL4A5	0.00014578267300201133
COL4A6	0.0001358805044529042
COL5A1	0.00014575815357153974
COL5A2	0.0001288930026475847
COL5A3	0.0001290533811459995
COL6A1	0.00019279940947545667
COL6A2	0.00013879136064478967
COL6A3	0.00014194350759959997
COL7A1	0.00018584781706946907
COL8A1	0.0001264725285169008
COL8A2	0.00010673715673948133
COL9A1	0.00012908754935499252
COL9A2	0.00012908754935499252
COL9A3	0.00013461868899294885
COPS2	0.00032978400966463927
COPS3	0.0003037683845133855
COPS4	0.00030510072507646685
COPS5	0.00034358726216236334
COPS6	0.00030110766926697176
COPS7A	0.00029470915158690046
COPS7B	0.00029470915158690046
COPS8	0.00029601744005842035
CORO1A	6.177865483611208e-05
CTNNA3	0.00016598339148927419
CUL4A	0.00020568027110986359
CUL4B	0.00019097070749083368
DDB1	0.00020413401460680415
DDB2	0.000137318801675557
DDX21	0.00011057701974653612
DEK	8.429516172745262e-05
DKFZP686A1195	0.00021594763867146735
DMAP1	5.47061035540752e-05
DPF1	6.242450800704062e-05
DPF3	5.927082033678935e-05
DSTN	2.735593388382872e-05
EP400	0.00010156623751669985
EPC1	7.250671586323182e-05
ERCC6	0.00018312445998846787
EVL	4.708992792708017e-05
FLNB	0.00016402615049088923
FLNC	6.731521237758826e-05
FN1	0.00029799621195165477
GPS1	0.0002999045368115824
GTF2A1	0.00020680683079992267
GTF2B	0.00019247716638030952
GTF3A	0.00010466668810206233
H4C1	0.0008441085106019121
HCLS1	0.00014210836074769965
ILK	0.00017833179859189118
ING3	5.9429224922258623e-05
INO80	6.289030089172826e-05
INO80B	6.396314210722877e-05
INO80C	6.64584987751353e-05
INO80D	6.014129786406342e-05
INO80E	6.014129786406342e-05
IRF-1	3.8920295280593095e-05
IRF2	0.00012332376353731806
IRF3	0.00028576582355059057
IRF7	0.00017171662126847886
ITGA10	0.00020596186422447294
ITGA11	0.00020291831213883554
ITGA2	0.0002569797196801117
ITGA2B	0.0002627803153664457
ITGA3	0.0002557658480586438
ITGA4	0.0002906400003702518
ITGA5	0.00029146986417482576
ITGA6	0.0002674607403858564
ITGA7	0.00020561662731078447
ITGA7 VARIANT PROTEIN	0.00015085578849473912
ITGA8	0.0002537808975184217
ITGA9	0.00024445807051748917
ITGAD	0.00015140673285014437
ITGAE	0.00013887002270663413
ITGAL	0.0002089472488355404
ITGAM	0.00028727175643967546
ITGAV	0.00040161015844852004
ITGAX	0.00020335176147551236
ITGB2	0.000375702337718236
ITGB3	0.0004812123593952816
ITGB4	0.00028611722982618495
ITGB6	0.00025147608777412184
ITGB7	0.0002606842846967758
ITGB8	0.0002448152042770944
ITGBL1	0.0001429619062022988
JUND	0.0007967379148862409
KAT2A	0.0002258401964053018
KAT2B	0.00030795489609878956
KAT5	0.00030713842739699804
KDM3A	7.957569724981005e-05
KDM3B	6.721646589357577e-05
LCP1	4.1716860839865637e-05
LIMS1	0.00017318007935915764
LIMS2	0.0001482609210687784
MCRS1	9.718023961407977e-05
MEAF6	8.418619786186612e-05
MEF2C	0.0004523367821305809
MICALL1	0.00014943523397478592
MLLT4	7.092353884389211e-05
MORF4L1	5.094367150873237e-05
MORF4L2	5.094367150873237e-05
MRGBP	5.632622041010975e-05
MSN	0.00015923865737236634
MYBBP1A	6.524831686120837e-05
MYL2	0.0001655903463825585
MYO10	3.475373226376786e-05
MYO1A	1.63778484270012e-05
MYO1B	1.63778484270012e-05
MYO1C	0.0002856527785635024
MYO1D	1.63778484270012e-05
MYO1E	1.968574104400474e-05
MYO1F	1.9847714476870897e-05
MYO1F VARIANT PROTEIN	1.63778484270012e-05
MYO1G	1.63778484270012e-05
MYO1H	1.63778484270012e-05
MYO5A	7.63121468610996e-05
MYO5B	3.8656878732251166e-05
MYO5C	1.63778484270012e-05
MYO6	7.792594068111213e-05
NCOA3	0.0005401442697946846
NFRKB	6.014129786406342e-05
NR3C1	0.0005813042114796533
PARVA	0.0001696484058140305
PARVB	0.00015021146254009276
PARVG	5.751638327667358e-05
PBRM1	5.582727164307433e-05
PFDN1	5.4106179552593944e-05
PFDN2	6.105959038902617e-05
PFDN4	5.4106179552593944e-05
PFDN5	6.555287845579187e-05
PFDN6	5.4106179552593944e-05
PFN1	4.7087869362807456e-05
PFN2	3.285620926652612e-05
PFN3	2.3438609537594316e-05
PFN4	2.3438609537594316e-05
PHF10	5.258589637100803e-05
PIP5K1A	0.00011674426254847822
PIP5K1B	0.00011044315594178452
PIP5K1C	0.0001296252433650945
POLR1A	8.670822634675805e-05
POLR1B	8.670822634675805e-05
POLR1C	0.00015228936846700867
POLR1D	0.00014235387588815154
POLR1E	8.670822634675805e-05
POLR1F	8.670822634675805e-05
POLR1G	8.670822634675805e-05
POLR1H	8.670822634675805e-05
POLR2	7.113970221729824e-05
POLR2E	0.0005767444836955254
POLR2F	0.0005687992560265253
POLR2H	0.0005687992560265253
POLR2K	0.0005687992560265253
POLR2L	0.0005687992560265253
PPARG	0.00046177144709750825
PTK2B	0.0003257722987471443
RACK1	0.00014292742281667335
RAD23B	0.00014701395595445046
RBX1	0.0005459244298570225
